Accession Planting,Inventory Date,Status,Condition,Measurement Date,Height,Height Unit,DBH,DBH Unit,Measurement Note
1987-0156-01-6,2/26/2015 22:46,Alive,Fair,,,,,,
1987-0156-01-6,3/11/2015 22:45,Alive,Fair,,,,,,
1987-0156-01-6,3/21/2016 18:31,Alive,Good,,,,,,
1987-0156-01-6,3/23/2017 20:46,Alive,Good,,,,,,
1987-0156-01-6,2/26/2018 15:12,Alive,Fair,,,,,,
1987-0156-01-6,3/29/2019 19:29,Alive,Fair,,,,,,
1987-0156-01-5,,,,11/30/2012 18:15,16.8,feet,15.7,feet,"3 arms, 2 buds, dl."
1987-0156-01-5,2/10/2000 0:00,Alive,,,,,,,
1987-0156-01-5,2/17/2010 0:00,Alive,,,,,,,
1987-0156-01-5,11/28/2012 12:16,Alive,,,,,,,
1987-0156-01-5,11/29/2012 0:00,Alive,Fair,,,,,,
1987-0156-01-5,1/28/2013 0:00,Dead,,,,,,,
1987-0156-01-4,,,,5/7/2013 12:56,21,feet,16.3,feet,4 arms. 1 bud. VN.
1987-0156-01-4,2/10/2000 0:00,Alive,,,,,,,
1987-0156-01-4,2/17/2010 0:00,Alive,,,,,,,
1987-0156-01-4,11/28/2012 12:17,Alive,,,,,,,
1987-0156-01-4,5/7/2013 0:00,Alive,Poor,,,,,,
1987-0156-01-4,7/11/2013 0:00,Alive,Poor,,,,,,
1987-0156-01-4,1/2/2014 19:00,Alive,Poor,,,,,,
1987-0156-01-4,2/19/2015 0:00,Dead,,,,,,,
1987-0156-01-31,,,,2/26/2020 13:40,15.7,feet,,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20."
1987-0156-01-31,,,,2/19/2015 0:00,15.2,feet,,feet,8 arms.
1987-0156-01-31,,,,2/19/2013 21:41,14.9,feet,20.2,feet,"8 arms, two growths coming out of top - counted one as an arm and decided the other was terminal growth, dl"
1987-0156-01-31,2/18/2013 0:00,Alive,,,,,,,
1987-0156-01-31,2/19/2013 0:00,Alive,Good,,,,,,
1987-0156-01-31,3/12/2013 10:50,Alive,Good,,,,,,
1987-0156-01-31,10/8/2013 11:18,Alive,Good,,,,,,
1987-0156-01-31,2/19/2015 0:00,Alive,Good,,,,,,
1987-0156-01-31,3/3/2015 22:32,Alive,Good,,,,,,
1987-0156-01-31,3/5/2015 0:00,Alive,Good,,,,,,
1987-0156-01-31,3/21/2016 18:31,Alive,Fair,,,,,,
1987-0156-01-31,3/23/2017 20:46,Alive,Fair,,,,,,
1987-0156-01-31,2/26/2018 15:12,Alive,Good,,,,,,
1987-0156-01-31,3/29/2019 19:34,Alive,Fair,,,,,,
1987-0156-01-31,11/22/2019 0:00,Alive,Fair,,,,,,
1987-0156-01-30,,,,2/26/2020 13:52,4.7,feet,,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20."
1987-0156-01-30,,,,2/20/2015 0:00,41.75,inches,,inches,0 arms. 0 buds.
1987-0156-01-30,,,,5/7/2013 13:30,2.1,feet,,feet,0 arms. VN.
1987-0156-01-30,4/19/2000 0:00,Alive,,,,,,,
1987-0156-01-30,11/28/2012 12:16,Alive,,,,,,,
1987-0156-01-30,5/7/2013 0:00,Alive,Excellent,,,,,,
1987-0156-01-30,10/7/2013 17:04,Alive,Excellent,,,,,,
1987-0156-01-30,2/20/2015 0:00,Alive,Excellent,,,,,,
1987-0156-01-30,2/26/2015 22:46,Alive,Excellent,,,,,,
1987-0156-01-30,3/21/2016 18:31,Alive,Good,,,,,,
1987-0156-01-30,3/23/2017 20:46,Alive,Good,,,,,,
1987-0156-01-30,2/26/2018 15:12,Alive,Excellent,,,,,,
1987-0156-01-30,3/29/2019 19:28,Alive,Excellent,,,,,,
1987-0156-01-3,,,,2/19/2015 0:00,17.9,feet,,feet,4 arms. 0 buds.
1987-0156-01-3,,,,12/2/2012 13:23,17.6,feet,19,feet,"4 arms, 1 bud, dl."
1987-0156-01-3,2/10/2000 0:00,Alive,,,,,,,
1987-0156-01-3,2/17/2010 0:00,Alive,,,,,,,
1987-0156-01-3,11/28/2012 12:16,Alive,,,,,,,
1987-0156-01-3,11/29/2012 0:00,Alive,Good,,,,,,
1987-0156-01-3,10/7/2013 17:06,Alive,Good,,,,,,
1987-0156-01-3,2/11/2015 0:01,Alive,Good,,,,,,
1987-0156-01-3,2/19/2015 0:00,Alive,Good,,,,,,
1987-0156-01-3,2/26/2015 22:46,Alive,Good,,,,,,
1987-0156-01-3,3/21/2016 18:31,Alive,Good,,,,,,
1987-0156-01-3,3/23/2017 20:46,Alive,Good,,,,,,
1987-0156-01-3,2/26/2018 15:12,Alive,Fair,,,,,,
1987-0156-01-3,3/29/2019 19:29,Alive,Poor,,,,,,
1987-0156-01-3,5/6/2019 0:00,Dead,,,,,,,
1987-0156-01-29,,,,2/26/2020 13:37,10.7,feet,,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20."
1987-0156-01-29,,,,2/17/2015 0:00,7.6,feet,15.9,feet,0 arms. 0 buds.
1987-0156-01-29,,,,5/7/2013 13:24,6.5,feet,14.7,feet,0 arms. VN.
1987-0156-01-29,4/19/2000 0:00,Alive,,,,,,,
1987-0156-01-29,2/17/2010 0:00,Dead,,,,,,,
1987-0156-01-29,11/28/2012 12:17,Dead,,,,,,,
1987-0156-01-29,1/31/2013 0:00,Alive,Good,,,,,,
1987-0156-01-29,5/7/2013 0:00,Alive,Excellent,,,,,,
1987-0156-01-29,10/7/2013 17:11,Alive,Excellent,,,,,,
1987-0156-01-29,2/17/2015 0:00,Alive,Excellent,,,,,,
1987-0156-01-29,2/18/2015 0:01,Alive,Excellent,,,,,,
1987-0156-01-29,3/21/2016 18:31,Alive,Excellent,,,,,,
1987-0156-01-29,3/23/2017 20:46,Alive,Good,,,,,,
1987-0156-01-29,2/26/2018 15:12,Alive,Good,,,,,,
1987-0156-01-29,3/29/2019 19:31,Alive,Excellent,,,,,,
1987-0156-01-28,,,,2/17/2015 0:00,17,feet,15.4,feet,0 arms. 0 buds
1987-0156-01-28,,,,1/21/2013 13:22,16.6,feet,15.1,feet,0 arms. Ram
1987-0156-01-28,4/19/2000 0:00,Alive,,,,,,,
1987-0156-01-28,2/17/2010 0:00,Dead,,,,,,,
1987-0156-01-28,11/28/2012 12:16,Dead,,,,,,,
1987-0156-01-28,1/21/2013 0:00,Alive,Fair,,,,,,
1987-0156-01-28,2/12/2013 0:00,Alive,Fair,,,,,,
1987-0156-01-28,10/7/2013 17:04,Alive,Fair,,,,,,
1987-0156-01-28,2/17/2015 0:00,Alive,Good,,,,,,
1987-0156-01-28,2/18/2015 0:01,Alive,Good,,,,,,
1987-0156-01-28,12/21/2015 23:31,Alive,Good,,,,,,
1987-0156-01-28,3/21/2016 18:31,Alive,Good,,,,,,
1987-0156-01-28,3/23/2017 20:46,Alive,Fair,,,,,,
1987-0156-01-28,2/26/2018 15:12,Alive,Fair,,,,,,
1987-0156-01-28,3/29/2019 19:28,Alive,Fair,,,,,,
1987-0156-01-28,2/18/2020 0:00,Dead,,,,,,,
1987-0156-01-28,2/26/2020 0:00,Dead,,,,,,,
1987-0156-01-27,,,,2/26/2020 13:52,8.5,feet,,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20."
1987-0156-01-27,,,,2/17/2015 0:00,6.3,feet,15.3,feet,0 arms. 0 buds.
1987-0156-01-27,,,,1/21/2013 13:13,5.7,feet,13.3,feet,0 arms.
1987-0156-01-27,4/19/2000 0:00,Alive,,,,,,,
1987-0156-01-27,2/17/2010 0:00,Dead,,,,,,,
1987-0156-01-27,11/28/2012 12:16,Dead,,,,,,,
1987-0156-01-27,1/21/2013 0:00,Alive,Excellent,,,,,,
1987-0156-01-27,10/7/2013 17:04,Alive,Excellent,,,,,,
1987-0156-01-27,2/17/2015 0:00,Alive,Excellent,,,,,,
1987-0156-01-27,2/18/2015 0:01,Alive,Excellent,,,,,,
1987-0156-01-27,3/21/2016 18:31,Alive,Excellent,,,,,,
1987-0156-01-27,3/23/2017 20:46,Alive,Excellent,,,,,,
1987-0156-01-27,2/26/2018 15:12,Alive,Good,,,,,,
1987-0156-01-27,3/29/2019 19:28,Alive,Excellent,,,,,,
1987-0156-01-26,,,,2/26/2020 13:52,20.7,feet,,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20."
1987-0156-01-26,,,,2/17/2015 0:00,19.1,feet,19.3,feet,3 arms. 0 buds.
1987-0156-01-26,,,,1/21/2013 13:03,19.2,feet,19,feet,3 arms. Ram
1987-0156-01-26,4/11/2000 0:00,Alive,,,,,,,
1987-0156-01-26,2/17/2010 0:00,Alive,,,,,,,
1987-0156-01-26,11/28/2012 12:16,Alive,,,,,,,
1987-0156-01-26,1/21/2013 0:00,Alive,Good,,,,,,
1987-0156-01-26,10/7/2013 17:04,Alive,Good,,,,,,
1987-0156-01-26,2/17/2015 0:00,Alive,Good,,,,,,
1987-0156-01-26,2/18/2015 0:01,Alive,Good,,,,,,
1987-0156-01-26,12/21/2015 23:31,Alive,Good,,,,,,
1987-0156-01-26,3/21/2016 18:31,Alive,Excellent,,,,,,
1987-0156-01-26,3/23/2017 20:46,Alive,Poor,,,,,,
1987-0156-01-26,2/26/2018 15:12,Alive,Fair,,,,,,
1987-0156-01-26,3/29/2019 19:28,Alive,Fair,,,,,,
1987-0156-01-25,3/28/2000 0:00,Alive,,,,,,,
1987-0156-01-25,7/3/2007 0:00,Alive,,,,,,,
1987-0156-01-25,2/17/2010 0:00,Alive,,,,,,,
1987-0156-01-25,3/23/2016 18:28,Dead,, VN," 3/23/16.""""",,,,
1987-0156-01-24,,,,2/26/2020 13:55,16,feet,,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20."
1987-0156-01-24,,,,2/20/2015 0:00,14.5,feet,,feet,1 arm. 0 buds.
1987-0156-01-24,,,,5/10/2013 10:47,12.9,feet,14.3,feet,No arms. VN.
1987-0156-01-24,3/21/2000 0:00,Alive,,,,,,,
1987-0156-01-24,11/28/2012 12:17,Alive,,,,,,,
1987-0156-01-24,5/10/2013 0:00,Alive,Excellent,,,,,,
1987-0156-01-24,10/7/2013 17:09,Alive,Excellent,,,,,,
1987-0156-01-24,10/14/2014 15:33,Alive,Excellent,,,,,,
1987-0156-01-24,2/20/2015 0:00,Alive,Good,,,,,,
1987-0156-01-24,2/20/2015 23:01,Alive,Good,,,,,,
1987-0156-01-24,3/21/2016 18:31,Alive,Excellent,,,,,,
1987-0156-01-24,3/23/2017 20:46,Alive,Good,,,,,,
1987-0156-01-24,2/26/2018 15:12,Alive,Excellent,,,,,,
1987-0156-01-24,3/29/2019 19:31,Alive,Good,,,,,,
1987-0156-01-23,,,,2/26/2020 13:55,16.8,feet,,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20."
1987-0156-01-23,,,,2/20/2015 0:00,15.5,feet,,feet,5 arms. 0 buds.
1987-0156-01-23,,,,5/10/2013 11:05,15.1,feet,15.4,feet,3 arms. 2 buds. VN.
1987-0156-01-23,3/21/2000 0:00,Alive,,,,,,,
1987-0156-01-23,3/22/2000 0:00,Alive,,,,,,,
1987-0156-01-23,11/28/2012 12:17,Alive,,,,,,,
1987-0156-01-23,5/10/2013 0:00,Alive,Good,,,,,,
1987-0156-01-23,10/7/2013 17:09,Alive,Good,,,,,,
1987-0156-01-23,10/14/2014 15:32,Alive,Good,,,,,,
1987-0156-01-23,2/20/2015 0:00,Alive,Fair,,,,,,
1987-0156-01-23,2/20/2015 23:01,Alive,Fair,,,,,,
1987-0156-01-23,3/21/2016 18:31,Alive,Good,,,,,,
1987-0156-01-23,3/23/2017 20:46,Alive,Good,,,,,,
1987-0156-01-23,2/26/2018 15:12,Alive,Good,,,,,,
1987-0156-01-23,3/29/2019 19:31,Alive,Fair,,,,,,
1987-0156-01-22,,,,2/26/2020 13:55,23.9,feet,,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20."
1987-0156-01-22,,,,2/20/2015 0:00,21.7,feet,,feet,6 arms. 0 buds.
1987-0156-01-22,,,,5/10/2013 11:02,20.5,feet,18.6,feet,5 arms. 1 bud. VN.
1987-0156-01-22,3/21/2000 0:00,Alive,,,,,,,
1987-0156-01-22,3/22/2000 0:00,Alive,,,,,,,
1987-0156-01-22,11/28/2012 12:17,Alive,,,,,,,
1987-0156-01-22,5/10/2013 0:00,Alive,Good,,,,,,
1987-0156-01-22,10/7/2013 17:09,Alive,Good,,,,,,
1987-0156-01-22,10/14/2014 15:32,Alive,Good,,,,,,
1987-0156-01-22,2/20/2015 0:00,Alive,Good,,,,,,
1987-0156-01-22,2/20/2015 23:01,Alive,Good,,,,,,
1987-0156-01-22,3/21/2016 18:31,Alive,Excellent,,,,,,
1987-0156-01-22,3/23/2017 20:46,Alive,Good,,,,,,
1987-0156-01-22,2/26/2018 15:12,Alive,Good,,,,,,
1987-0156-01-22,3/29/2019 19:31,Alive,Fair,,,,,,
1987-0156-01-21,,,,2/26/2020 13:55,7.7,feet,,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20."
1987-0156-01-21,,,,2/20/2015 0:00,68,inches,,inches,0 arms. 0 buds.
1987-0156-01-21,,,,5/10/2013 11:10,4.5,feet,12.3,feet,0 arms. VN.
1987-0156-01-21,3/21/2000 0:00,Alive,,,,,,,
1987-0156-01-21,11/28/2012 12:17,Alive,,,,,,,
1987-0156-01-21,5/10/2013 0:00,Alive,Excellent,,,,,,
1987-0156-01-21,10/7/2013 17:09,Alive,Excellent,,,,,,
1987-0156-01-21,10/14/2014 15:32,Alive,Excellent,,,,,,
1987-0156-01-21,2/20/2015 0:00,Alive,Excellent,,,,,,
1987-0156-01-21,2/20/2015 23:01,Alive,Excellent,,,,,,
1987-0156-01-21,3/21/2016 18:31,Alive,Excellent,,,,,,
1987-0156-01-21,3/23/2017 20:46,Alive,Excellent,,,,,,
1987-0156-01-21,2/26/2018 15:12,Alive,Excellent,,,,,,
1987-0156-01-21,3/29/2019 19:31,Alive,Good,,,,,,
1987-0156-01-20,,,,2/26/2020 13:55,16.6,feet,,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20."
1987-0156-01-20,,,,2/20/2015 0:00,16.2,feet,,feet,7 arms. 0 buds.
1987-0156-01-20,,,,5/10/2013 10:58,15.2,feet,19.2,feet,8 arms. VN.
1987-0156-01-20,3/21/2000 0:00,Alive,,,,,,,
1987-0156-01-20,11/28/2012 12:17,Alive,,,,,,,
1987-0156-01-20,5/10/2013 0:00,Alive,Good,,,,,,
1987-0156-01-20,10/7/2013 17:09,Alive,Good,,,,,,
1987-0156-01-20,10/14/2014 15:33,Alive,Good,,,,,,
1987-0156-01-20,2/20/2015 0:00,Alive,Good,,,,,,
1987-0156-01-20,2/20/2015 23:01,Alive,Good,,,,,,
1987-0156-01-20,3/23/2017 20:46,Alive,Good,,,,,,
1987-0156-01-20,2/26/2018 15:12,Alive,Good,,,,,,
1987-0156-01-20,3/29/2019 19:31,Alive,Fair,,,,,,
1987-0156-01-2,,,,2/26/2020 13:24,10.3,feet,,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20."
1987-0156-01-2,,,,3/23/2017 20:46,8.3,feet,,feet,"Measured during Saguaro Inventory 2017, VN, 2/17/17."
1987-0156-01-2,2/10/2000 0:00,Alive,Good,,,,,,
1987-0156-01-2,2/17/2010 0:00,Alive,,,,,,,
1987-0156-01-2,2/19/2016 22:31,Alive,,,,,,,
1987-0156-01-2,3/21/2016 18:31,Alive,Excellent,,,,,,
1987-0156-01-2,3/23/2017 20:45,Alive,Excellent,,,,,,
1987-0156-01-2,2/26/2018 15:12,Alive,Excellent,,,,,,
1987-0156-01-2,3/29/2019 18:58,Alive,Good,,,,,,
1987-0156-01-19,,,,2/26/2020 13:55,6.8,feet,,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20."
1987-0156-01-19,,,,2/20/2015 0:00,70,inches,,inches,0 arms. 0 buds.
1987-0156-01-19,,,,5/10/2013 10:53,4.9,feet,12.5,feet,0 arms.
1987-0156-01-19,3/21/2000 0:00,Alive,,,,,,,
1987-0156-01-19,3/22/2000 0:00,Alive,,,,,,,
1987-0156-01-19,11/28/2012 12:17,Alive,,,,,,,
1987-0156-01-19,5/10/2013 0:00,Alive,Good,,,,,,
1987-0156-01-19,10/7/2013 17:09,Alive,Good,,,,,,
1987-0156-01-19,10/14/2014 15:33,Alive,Good,,,,,,
1987-0156-01-19,2/20/2015 0:00,Alive,Good,,,,,,
1987-0156-01-19,2/20/2015 23:01,Alive,Good,,,,,,
1987-0156-01-19,3/23/2017 20:45,Alive,Fair,,,,,,
1987-0156-01-19,2/26/2018 15:12,Alive,Good,,,,,,
1987-0156-01-19,3/29/2019 19:31,Alive,Fair,,,,,,
1987-0156-01-18,,,,3/18/2015 0:00,29.2,feet,,feet,15 arms. 1 bud.
1987-0156-01-18,,,,5/17/2013 12:13,29.25,feet,18.8,feet,11 arms. 2 buds. SS.
1987-0156-01-18,3/21/2000 0:00,Alive,,,,,,,
1987-0156-01-18,2/17/2010 0:00,Alive,,,,,,,
1987-0156-01-18,11/28/2012 12:16,Alive,,,,,,,
1987-0156-01-18,5/17/2013 0:00,Alive,Poor,,,,,,
1987-0156-01-18,10/7/2013 17:06,Alive,Poor,,,,,,
1987-0156-01-18,10/14/2014 15:32,Alive,Poor,,,,,,
1987-0156-01-18,2/20/2015 23:01,Alive,Poor,,,,,,
1987-0156-01-18,3/21/2016 18:31,Alive,Fair,,,,,,
1987-0156-01-18,3/23/2017 20:45,Alive,Poor,,,,,,
1987-0156-01-18,8/25/2017 0:00,Dead,,,,,,,
1987-0156-01-17,,,,2/26/2020 13:52,7.1,feet,,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20."
1987-0156-01-17,,,,2/17/2015 0:00,5.7,feet,13.2,feet,0 arms. 0 buds.
1987-0156-01-17,,,,1/21/2013 14:04,5.1,feet,11.3,feet,0 arms.ram
1987-0156-01-17,2/10/2000 0:00,Alive,,,,,,,
1987-0156-01-17,2/17/2010 0:00,Alive,,,,,,,
1987-0156-01-17,11/28/2012 12:16,Alive,,,,,,,
1987-0156-01-17,1/21/2013 0:00,Alive,Excellent,,,,,,
1987-0156-01-17,10/7/2013 17:04,Alive,Excellent,,,,,,
1987-0156-01-17,2/17/2015 0:00,Alive,Excellent,,,,,,
1987-0156-01-17,2/18/2015 22:31,Alive,Excellent,,,,,,
1987-0156-01-17,3/21/2016 18:31,Alive,Excellent,,,,,,
1987-0156-01-17,3/23/2017 20:45,Alive,Excellent,,,,,,
1987-0156-01-17,2/26/2018 15:12,Alive,Excellent,,,,,,
1987-0156-01-17,3/29/2019 19:28,Alive,Excellent,,,,,,
1987-0156-01-16,,,,2/26/2020 13:52,17.5,feet,,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20."
1987-0156-01-16,,,,2/17/2015 0:00,17.2,feet,20.4,feet,3 arms. 0 buds.
1987-0156-01-16,,,,12/21/2012 13:40,17.35,feet,20.2,feet,3 arms.
1987-0156-01-16,2/10/2000 0:00,Alive,,,,,,,
1987-0156-01-16,2/17/2010 0:00,Alive,,,,,,,
1987-0156-01-16,11/28/2012 12:16,Alive,,,,,,,
1987-0156-01-16,12/21/2012 0:00,Alive,Good,,,,,,
1987-0156-01-16,10/7/2013 17:04,Alive,Good,,,,,,
1987-0156-01-16,2/17/2015 0:00,Alive,Fair,,,,,,
1987-0156-01-16,2/18/2015 0:01,Alive,Fair,,,,,,
1987-0156-01-16,3/21/2016 18:31,Alive,Good,,,,,,
1987-0156-01-16,3/23/2017 20:45,Alive,Poor,,,,,,
1987-0156-01-16,2/26/2018 15:12,Alive,Fair,,,,,,
1987-0156-01-16,3/29/2019 19:28,Alive,Poor,,,,,,
1987-0156-01-15,,,,2/26/2020 13:52,5.4,feet,,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20."
1987-0156-01-15,,,,2/16/2015 0:00,61.25,inches,9.75,inches,0 arms. 0 buds.
1987-0156-01-15,,,,12/21/2012 13:58,4.75,feet,9.7,feet,0 arms.
1987-0156-01-15,2/10/2000 0:00,Alive,,,,,,,
1987-0156-01-15,2/17/2010 0:00,Dead,,,,,,,
1987-0156-01-15,11/28/2012 12:16,Dead,,,,,,,
1987-0156-01-15,12/21/2012 0:00,Alive,Excellent,,,,,,
1987-0156-01-15,10/7/2013 17:04,Alive,Excellent,,,,,,
1987-0156-01-15,2/16/2015 0:00,Alive,Good,,,,,,
1987-0156-01-15,2/16/2015 23:46,Alive,Good,,,,,,
1987-0156-01-15,3/21/2016 18:31,Alive,Excellent,,,,,,
1987-0156-01-15,3/23/2017 20:45,Alive,Excellent,,,,,,
1987-0156-01-15,2/26/2018 15:12,Alive,Good,,,,,,
1987-0156-01-15,3/29/2019 19:28,Alive,Excellent,,,,,,
1987-0156-01-14,,,,2/26/2020 13:52,15.9,feet,,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20."
1987-0156-01-14,,,,2/17/2015 0:00,15.5,feet,17,feet,3 arms.  1 bud.
1987-0156-01-14,,,,1/22/2014 0:00,15.45,feet,16.2,feet,3 arms.  1 Bud. Jt.  1-22-2014
1987-0156-01-14,,,,12/21/2012 13:52,15.45,feet,16.2,feet,3 arms.  1 Bud.
1987-0156-01-14,2/10/2000 0:00,Alive,,,,,,,
1987-0156-01-14,2/17/2010 0:00,Dead,,,,,,,
1987-0156-01-14,11/28/2012 12:16,Dead,,,,,,,
1987-0156-01-14,1/31/2013 0:00,Alive,Good,,,,,,
1987-0156-01-14,10/7/2013 17:04,Alive,Good,,,,,,
1987-0156-01-14,1/22/2014 0:00,Alive,Good,,,,,,
1987-0156-01-14,2/17/2015 0:00,Alive,Good,,,,,,
1987-0156-01-14,2/18/2015 0:01,Alive,Good,,,,,,
1987-0156-01-14,3/21/2016 18:31,Alive,Good,,,,,,
1987-0156-01-14,3/23/2017 20:45,Alive,Fair,,,,,,
1987-0156-01-14,2/26/2018 15:12,Alive,Fair,,,,,,
1987-0156-01-14,3/29/2019 19:28,Alive,Fair,,,,,,
1987-0156-01-13,2/10/2000 0:00,Alive,,,,,,,
1987-0156-01-13,2/17/2010 0:00,Dead,,,,,,,
1987-0156-01-12,,,,2/26/2020 13:52,14.3,feet,,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20."
1987-0156-01-12,,,,2/17/2015 0:00,13.5,feet,20,feet,3 arms. 3 buds.
1987-0156-01-12,,,,1/21/2013 13:54,13.3,feet,19.4,feet,5 buds. Ram
1987-0156-01-12,2/10/2000 0:00,Alive,,,,,,,
1987-0156-01-12,2/17/2010 0:00,Dead,,,,,,,
1987-0156-01-12,11/28/2012 12:16,Dead,,,,,,,
1987-0156-01-12,1/21/2013 0:00,Alive,Good,,,,,,
1987-0156-01-12,10/7/2013 17:04,Alive,Good,,,,,,
1987-0156-01-12,2/17/2015 0:00,Alive,Excellent,,,,,,
1987-0156-01-12,2/18/2015 22:31,Alive,Excellent,,,,,,
1987-0156-01-12,3/21/2016 18:31,Alive,Excellent,,,,,,
1987-0156-01-12,3/23/2017 20:45,Alive,Good,,,,,,
1987-0156-01-12,2/26/2018 15:12,Alive,Fair,,,,,,
1987-0156-01-12,3/29/2019 19:28,Alive,Good,,,,,,
1987-0156-01-11,,,,2/26/2020 13:40,12.2,feet,,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20."
1987-0156-01-11,,,,3/5/2015 0:00,11.2,feet,,feet,0 arms. 0 buds.
1987-0156-01-11,,,,2/19/2013 21:53,10.8,feet,16.7,feet,"0 arms, dl"
1987-0156-01-11,,,,11/30/2012 18:07,10.6,feet,16,feet,"0 arms, dl."
1987-0156-01-11,2/10/2000 0:00,Alive,,,,,,,
1987-0156-01-11,2/17/2010 0:00,Alive,,,,,,,
1987-0156-01-11,11/28/2012 12:16,Alive,,,,,,,
1987-0156-01-11,2/19/2013 0:00,Alive,Good,,,,,,
1987-0156-01-11,10/8/2013 11:18,Alive,Good,,,,,,
1987-0156-01-11,3/5/2015 0:00,Alive,Good,,,,,,
1987-0156-01-11,3/13/2015 23:16,Alive,Good,,,,,,
1987-0156-01-11,3/21/2016 18:31,Alive,Good,,,,,,
1987-0156-01-11,3/23/2017 20:45,Alive,Good,,,,,,
1987-0156-01-11,2/26/2018 15:12,Alive,Good,,,,,,
1987-0156-01-11,3/29/2019 19:34,Alive,Fair,,,,,,
1987-0156-01-10,,,,2/26/2020 13:52,19.6,feet,,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20."
1987-0156-01-10,,,,2/17/2015 0:00,19.4,feet,19.7,feet,2 arms. 0 buds.
1987-0156-01-10,,,,12/21/2012 15:57,18.7,feet,19.4,feet,2 arms. Ram
1987-0156-01-10,2/10/2000 0:00,Alive,,,,,,,
1987-0156-01-10,2/17/2010 0:00,Alive,,,,,,,
1987-0156-01-10,11/28/2012 12:16,Alive,,,,,,,
1987-0156-01-10,12/21/2012 0:00,Alive,Good,,,,,,
1987-0156-01-10,10/7/2013 17:04,Alive,Good,,,,,,
1987-0156-01-10,2/17/2015 0:00,Alive,Good,,,,,,
1987-0156-01-10,2/18/2015 22:31,Alive,Good,,,,,,
1987-0156-01-10,3/21/2016 18:31,Alive,Excellent,,,,,,
1987-0156-01-10,3/23/2017 20:45,Alive,Fair,,,,,,
1987-0156-01-10,2/26/2018 15:12,Alive,Good,,,,,,
1987-0156-01-10,3/29/2019 19:28,Alive,Fair,,,,,,
1987-0156-01-1,,,,2/26/2020 13:53,21,feet,,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20."
1987-0156-01-1,,,,2/19/2015 0:00,21,feet,,feet,4 arms. 3 buds.
1987-0156-01-1,,,,12/2/2012 13:39,19.7,feet,20.5,feet,"2 arms, 5 buds, dl."
1987-0156-01-1,4/30/1987 0:00,Alive,,,,,,,
1987-0156-01-1,2/17/2010 0:00,Alive,,,,,,,
1987-0156-01-1,11/28/2012 12:16,Alive,,,,,,,
1987-0156-01-1,11/29/2012 0:00,Alive,Fair,,,,,,
1987-0156-01-1,10/7/2013 17:06,Alive,Fair,,,,,,
1987-0156-01-1,2/19/2015 0:00,Alive,Good,,,,,,
1987-0156-01-1,2/19/2015 22:46,Alive,Good,,,,,,
1987-0156-01-1,3/21/2016 18:31,Alive,Good,,,,,,
1987-0156-01-1,3/23/2017 20:45,Alive,Good,,,,,,
1987-0156-01-1,2/26/2018 15:12,Alive,Fair,,,,,,
1987-0156-01-1,3/29/2019 19:29,Alive,Fair,,,,,,
1987-0125-01-2,4/4/2000 0:00,Alive,,,,,,,
1987-0125-01-2,2/17/2010 0:00,Dead,,,,,,,
1987-0125-01-1,,,,3/19/2015 0:00,23.2,feet,,feet,2 arms. 0 buds.
1987-0125-01-1,,,,5/8/2013 11:18,22.5,feet,17.3,feet,2 arms. VN.
1987-0125-01-1,4/4/2000 0:00,Alive,,,,,,,
1987-0125-01-1,2/17/2010 0:00,Alive,,,,,,,
1987-0125-01-1,5/2/2013 0:31,Alive,,,,,,,
1987-0125-01-1,5/8/2013 0:00,Alive,Poor,,,,,,
1987-0125-01-1,10/7/2013 17:11,Alive,Poor,,,,,,
1987-0125-01-1,3/17/2015 22:34,Alive,Poor,,,,,,
1987-0125-01-1,3/19/2015 0:00,Alive,Poor,,,,,,
1987-0125-01-1,3/21/2016 18:31,Alive,Poor,,,,,,
1987-0125-01-1,3/23/2017 20:45,Alive,Poor,,,,,,
1987-0125-01-1,2/26/2018 15:11,Alive,Poor,,,,,,
1987-0125-01-1,2/14/2019 0:00,Dead,,,,,,,
1987-0009-01-9,,,,2/26/2020 13:40,7.9,feet,,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20."
1987-0009-01-9,,,,2/20/2015 0:00,6.7,feet,,feet,0 arms. 0 buds.
